"iso3","country","region","year","decision_year","completion_year","relief_van_musd","hipc_phase","post_completion","dsf_2022","eub","gdpg","reserves","pov_190","wgi_cc","wgi_rl","wgi_ge","wgi_rq","wgi_pv","wgi_va","ln_relief","ln_gdppc","ln_dxp","ln_inf_mort","ln_eub","inf_log","fdi_w","soc_exp","wgi_comp_lag","wgi_cc_lag","wgi_rl_lag","wgi_ge_lag","soc_x_wgi","dsf_num","dsf_high","time_since_comp","dxp","sdi","gdppc","trade","inf","fdi","wgi_comp","educ_exp","health_exp","inf_mort","gini","dxx_proxy","dxx_proxy_flag","tax_rev_gdp","total_rev_gdp","resource_rev_gdp","direct_tax_gdp","indirect_tax_gdp","income_tax_gdp","goods_tax_gdp","trade_tax_gdp","social_cont_gdp","IPF","RDI","resource_dep","fiscal_space","ln_tax_rev","ln_total_rev","wgi_pc1","FCF","FDS","IGC","IGA","ajr_settmort","ht_colonial","ross_oil_prod"
"SEN","Senegal","SSA",1990,2000,2004,850,0,0,"High",NA,-0.746282224252312,NA,NA,NA,NA,NA,NA,NA,NA,6.74641212857337,6.89849001126565,3.97274639129653,4.28908863901461,NA,0.00324571327114154,0.769765877822533,NA,NA,NA,NA,NA,NA,3,1,NA,52.1302470993679,4.50574591083916,990.777522619822,44.7892639604104,0.325098630183258,0.769765877822533,-1.66084031263987,2.90790009498596,0.60066199,72.9,40.3,232.780101702257,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.688376236428487,0.560032862508703,5.10388278961182,6,1091.2
"SLE","Sierra Leone","SSA",1990,2002,2006,994,0,0,"High",NA,3.34999799346166,0.227263182267452,NA,NA,NA,NA,NA,NA,NA,6.90274273715859,6.8999845165655,5.33446145465307,4.90897164031976,NA,NA,4.99268738009791,NA,NA,NA,NA,NA,NA,3,1,NA,206.361045405828,3.67030123458354,992.259351903398,68.690667371374,50.4931357486254,4.99268738009791,-1.59160053730011,1.43233001232147,0.71106249,135.5,39.5,600.841579512231,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125071161712564,0.179407880046807,6.18001651763916,5,0
"SLB","Solomon Islands","Asia/Pacific",1990,2010,2014,34,0,0,"High",NA,2.19999999881691,1.29064549620397,NA,NA,NA,NA,NA,NA,NA,3.55534806148941,7.49872136645295,4.0687822012548,3.3499040872746,NA,0.0837673866073093,4.85848679417669,NA,NA,NA,NA,NA,NA,3,1,NA,57.4856953996817,5.52495713633261,1805.73206812837,142.442017969002,8.73759261848181,4.85848679417669,-0.695539996027946,6.62799978256226,5.73763466,28.5,46.1,80.7145198015822,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.765506916303906,0.837681727730446,NA,5,0
"SOM","Somalia","SSA",1990,2016,2020,4700,0,0,"In distress",NA,2.32693048576063,NA,NA,NA,NA,NA,NA,NA,NA,8.45553053102413,5.55837135619259,5.44794492477941,4.67095792652609,NA,NA,0.542043743616222,NA,NA,NA,NA,NA,NA,4,1,NA,231.28032153975,1.10353763332907,259.400021870078,42.2633324699489,132.823777374139,0.542043743616222,-1.55670456091563,1.63715994358063,0.24364877,106.8,46.1,1094.47271676553,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406421899674735,0.0506156024245634,NA,3,0
"SDN","Sudan","SSA",1990,2017,2021,23500,0,0,"In distress",NA,-5.47005377383857,0.133650093512889,NA,NA,NA,NA,NA,NA,NA,10.0647982524184,6.63915719586829,3.88862164688715,4.43556740160191,NA,0.501732998837429,-0.0635005033612327,NA,NA,NA,NA,NA,NA,4,1,NA,47.8435164915527,0.160560276106347,764.450439453125,11.0908904749794,65.1580979966203,-0.0925352824411849,-0.474219093720118,2.22015331698693,1.7200942,84.4,52.6,862.753384851933,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152514547674594,0.026205152520942,4.47960710525513,5,0
"TGO","Togo","SSA",1990,2008,2011,282,0,0,"High",NA,-0.243656134474705,NA,NA,NA,NA,NA,NA,NA,NA,5.64544689764324,6.55624405439495,4.05136178779391,4.44500143383527,NA,0.010102215410284,0.793141303389092,NA,NA,NA,NA,NA,NA,3,1,NA,56.4756734468348,3.77796873965856,703.623952029279,59.7664883098492,1.01534150530809,0.793141303389092,-1.27461738387744,1.20247995853424,0.63837194,85.2,54.5,188.987759006506,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329581000103885,0.128302457876773,6.50428819656372,6,0
"UGA","Uganda","SSA",1990,2000,2000,1950,0,0,"Moderate",NA,6.47414015255596,0.719020433689298,NA,NA,NA,NA,NA,NA,NA,7.57609734062311,5.91306855177841,4.13742460506178,4.6746962486367,NA,NA,-0.0837314070994991,NA,NA,NA,NA,NA,NA,2,0,NA,61.6412874769062,3.42192246952219,369.839286985576,26.6095437605897,-0.80587969827806,-0.137301388043732,-1.55670456091563,1.11760997772217,0.63837194,107.2,44.4,463.30209966396,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.610874917504569,0.198509195242683,5.63478946685791,5,0
"TZA","Tanzania","SSA",1990,2000,2001,2026,0,0,"Moderate",NA,7.04507164205259,1.38957565478722,NA,NA,NA,NA,NA,NA,NA,7.614312146452,6.29442579580685,4.68452223396879,4.65776263610726,NA,0.306210150012823,0.00016169758598652,NA,NA,NA,NA,NA,NA,2,0,NA,107.258537698747,2.9849594919057,541.544799804688,34.4836065795064,35.8267716535433,0.00016169758598652,-1.10501969854037,1.4723299741745,0.08418062,105.4,44.6,622.084221100532,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.690624607354571,0.273407198429162,5.63478946685791,5,0
"ZMB","Zambia","SSA",1990,2005,2005,3850,0,0,"In distress",NA,-0.481072027781664,1.03358650645837,NA,NA,NA,NA,NA,NA,NA,8.25608813381491,6.77831744601035,5.44041579773671,4.62104353514438,NA,0.727663622516916,6.16412608064376,NA,NA,NA,NA,NA,NA,4,1,NA,229.538020722046,6.67032518372125,878.589205998477,48.6596050387177,107.023809523808,6.16412608064376,-1.62277096509933,2.10887002944946,0.72881997,101.6,46.1,943.443830008099,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845495854302537,0.185618323378886,NA,5,0
"AFG","Afghanistan","Asia",1991,2007,2010,571,0,0,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3491389913798,NA,NA,4.94235645334296,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,176.654483011681,12.8063895330333,964.575980888989,91.610371363604,50.4931357486254,5.28156973350556,-1.1467715104421,3.49412989616394,0.63837194,140.1,46.1,385.664811488504,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.479948706184113,0.0256022254983999,4.54009819030762,0,0
"BEN","Benin","SSA",1991,2000,2003,460,0,0,"High",NA,4.22579942071668,NA,NA,NA,NA,NA,NA,NA,NA,6.13339804299665,6.62989566796485,4.09084852405657,4.56434819146784,NA,NA,0.0198255555852336,NA,NA,NA,NA,NA,NA,3,1,NA,58.7906039516312,1.54716052982098,757.403145107877,51.3447168355486,7.09471197276045,0.0198255555852336,-2.22128719091415,5.73281247182e-06,0.06221032,96,49.6,229.003518083198,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466914628618439,0.687957168893196,5.58544921875,6,295000
"BOL","Bolivia","LAC",1991,2000,2001,1855,0,0,"Moderate",NA,5.26652666784713,3.6541552399375,NA,NA,NA,NA,NA,NA,NA,7.52617891334615,7.45668280284115,4.41408259902432,4.46590811865458,NA,0.1943083425088,0.973188205098959,NA,NA,NA,NA,NA,NA,2,0,NA,81.6060232874865,6.60222931119187,1731.3951418014,48.444968874686,21.4470698171141,0.973188205098959,-1.14978768428167,1.7754499912262,0.55239552,87,44.6,336.901953631466,1,9.2,24.3,14.2,NA,NA,NA,NA,NA,0,NA,NA,1.54347826086957,15.1,2.32238772029023,3.23080439573347,NA,NA,NA,0.411208111818245,0.812976469801005,4.26268005371094,2,1173000
"BFA","Burkina Faso","SSA",1991,2000,2002,700,0,0,"High",NA,9.06998445877436,NA,NA,NA,NA,NA,NA,NA,NA,6.55250788703459,5.86705349674067,3.46416947894167,4.62986279857846,NA,0.0213954808461771,0.0181815538151598,NA,NA,NA,NA,NA,NA,3,1,NA,30.9499136749909,1.48404986760108,353.206720757378,33.7962364263647,2.16260052713423,0.0181815538151598,-1.89429952700933,1.4723299741745,0.24364877,102.5,58.1,183.155977988405,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329972473864821,0.209539840935097,5.63478946685791,6,0
"BDI","Burundi","SSA",1991,2005,2009,825,0,0,"In distress",NA,4.99683644792125,4.94413710524169,NA,NA,NA,NA,NA,NA,NA,6.71659477352098,5.95030488774472,4.43479186998441,4.54223038621422,NA,0.0861496108461413,0.0764520532874518,NA,NA,NA,NA,NA,NA,4,1,NA,83.3345705060828,3.39639456826271,383.870358589191,33.2439549188203,8.99693873494331,0.0764520532874518,-1.68451122442881,3.49365997314453,0.44335932,93.9,42.1,501.351723701832,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805839907589312,0.0927663867045705,5.63478946685791,8,0
"CMR","Cameroon","SSA",1991,2000,2006,1260,0,0,"High",NA,-3.80859937279318,0.240830640189104,NA,NA,NA,NA,NA,NA,NA,7.13966033596492,7.14759592361285,4.12636143246485,4.40182926197006,NA,0.000600333069041257,-0.122447755843683,NA,NA,NA,NA,NA,NA,3,1,NA,60.9520954563801,3.78486790485086,1271.04658608388,34.6387793556715,0.0600513305003455,-0.122447755843683,-1.07985426982244,3.22023010253906,1.03993595,81.6,54.6,351.929811559022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119052771606387,0.224716674185566,5.63478946685791,6,7235000
"CAF","Central African Republic","SSA",1991,2007,2009,578,0,0,"In distress",NA,-0.552543005101867,3.83807298376205,NA,NA,NA,NA,NA,NA,NA,6.361302477573,6.21658843803646,4.08331223227898,4.68675017298051,NA,-0.0280123355474155,-0.353864327370008,NA,NA,NA,NA,NA,NA,4,1,NA,58.3416981817824,1.10986586428734,500.991150890901,43.7093216871222,-2.76236280675762,-0.353864327370008,-0.859055652904015,2.27630996704102,1.12999868,108.5,49.1,266.953116314185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121776517422044,0.219538778455798,5.63478946685791,6,0
"COM","Comoros","SSA",1991,2010,2012,145,0,0,"High",NA,-6.16697445150861,3.42048583462096,NA,NA,NA,NA,NA,NA,NA,4.98360662170834,7.04589792742874,3.76973832475709,4.50202942706858,NA,NA,0.625613888602015,NA,NA,NA,NA,NA,NA,3,1,NA,42.3687148319205,2.03389862307363,1148.13931888356,35.75721110708,-1.41420220082551,0.625613888602015,-1.0381951679786,2.74057006835938,0.54349309,90.2,54,236.979974221375,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318007853789982,0.538333557581221,NA,6,0
"COD","Dem. Rep. Congo","SSA",1991,2003,2010,12300,0,0,"In distress",-187000,-8.42105149913377,NA,NA,NA,NA,NA,NA,NA,NA,9.41743583886879,6.60216882945697,4.95348656872619,4.61907309115708,NA,3.11548529068357,0.128721430145,NA,NA,NA,NA,NA,NA,4,1,NA,140.668039206549,2.30418163287115,736.691215470812,46.9292631865623,2154.43682711341,0.128721430145,-1.59160053730011,1.43233001232147,0.31191349,101.4,52.6,599.489655941702,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0860752392375109,0.161487020124509,5.48063898086548,8,1372000
"CIV","Côte d'Ivoire","SSA",1991,2009,2012,3000,0,0,"High",NA,0.0409251717252914,NA,NA,NA,NA,NA,NA,NA,NA,8.00670084544037,7.49227027874696,5.29953452489582,4.61015772749913,NA,0.0166933720840994,0.263619580088522,NA,NA,NA,NA,NA,NA,3,1,NA,199.243579877126,14.0278982728125,1794.12062566918,56.9978213142969,1.6833484986348,0.176551469990932,-0.471974009027084,2.56322002410889,0.35133773,100.5,35.4,699.127002691765,1,14.07,14.76,0.03,4.67,9.4,1.23,9.4,2.96,0.94,0.331911869225302,0.496808510638298,0.00213219616204691,0.69,2.7127060126384,2.75747508442973,NA,-0.129439005082105,NA,0.394924892001422,0.280909501466965,6.50428819656372,6,320000
"ETH","Ethiopia","SSA",1991,2001,2004,1941,0,0,"Moderate",NA,-7.13747971659305,1.49931033097082,NA,NA,NA,NA,NA,NA,NA,7.57147364885127,5.47017795886509,4.21273077054359,4.8194747886351,NA,0.305442897790313,0.0434789655941437,NA,NA,NA,NA,NA,NA,2,0,NA,66.5407264361964,1.00478426466346,237.502454667904,19.6841588743296,35.7225982298715,0.0434789655941437,-0.815101221203803,1.57631003856659,0.06221032,123.9,37.1,676.084021278381,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534873682679336,0.256426716629576,3.25809645652771,0,0
"GMB","Gambia","SSA",1991,2000,2007,67,0,0,"High",NA,3.10703922385581,3.32310912030567,NA,NA,NA,NA,NA,NA,NA,4.21950770517611,6.47886229181982,4.06343422286115,4.56954300834494,NA,0.0828910466225876,1.34293561281427,NA,NA,NA,NA,NA,NA,3,1,NA,57.1737500463434,4.60890894284468,651.229615381431,64.1029468943288,8.64234325973438,1.34293561281427,-1.27461738387744,3.78061008453369,1.57302713,96.5,41.2,178.381034933049,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55018153098026,0.734654525142505,7.29301786422729,5,0
"GHA","Ghana","SSA",1991,2002,2004,3500,0,0,"In distress",NA,5.28182639834429,4.42983980152273,80.4,NA,NA,NA,NA,NA,NA,8.16080392095467,6.7783703681687,4.22801040183912,4.25985900069967,NA,0.16578083527033,0.302884126204054,NA,NA,NA,NA,NA,NA,4,1,NA,67.5806484135476,4.65073915653122,878.63570406594,42.4883492637987,18.0314390089849,0.302884126204054,-1.05756243069967,1.86107003688812,1.20736778,70.8,38.4,318.113786882882,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273506898797276,0.157691714556182,6.50428819656372,5,0
"GIN","Guinea","SSA",1991,2000,2012,800,0,0,"High",NA,2.61342300409642,1.4226057142429,86.4,NA,NA,NA,NA,NA,NA,6.68586094706836,6.29272171113945,4.11917642734855,4.87060664949255,NA,NA,0.881902276892439,NA,NA,NA,NA,NA,NA,3,1,NA,60.5085646272782,3.18816734891964,540.622747465388,41.7787115678445,10.5274440119592,0.881902276892439,-0.344124048948288,1.38291001319885,0.17198935,130.4,45.6,289.662186106521,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117174693243432,0.182871994268848,6.18001651763916,6,0
"GNB","Guinea-Bissau","SSA",1991,2000,2010,790,0,0,"In distress",NA,5.10000003451967,NA,50.8,NA,NA,NA,NA,NA,NA,6.67329796776765,6.37261222526504,4.77989617373549,4.7990908786254,NA,0.454860071892711,0.312653853564993,NA,NA,NA,NA,NA,NA,4,1,NA,118.091984527006,3.61776461963527,585.58551396824,47.7736098789209,57.5952847505664,0.312653853564993,-2.02198739846547,1.43233001232147,0.13704211,121.4,55.8,494.381667310896,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256672855381687,0.163639440094995,5.10388278961182,7,0
"GUY","Guyana","LAC",1991,2000,2003,591,0,0,"Moderate",NA,6.05786618530573,NA,NA,NA,NA,NA,NA,NA,NA,6.38350663488401,7.83521555385807,6.83211285139867,3.93963817246112,NA,NA,3.54055330287943,NA,NA,NA,NA,NA,NA,2,0,NA,926.147669727556,47.8330137489214,2528.08038811696,222.609089719242,12.7251770130085,3.54055330287943,-0.727520124365887,4.08114004135132,2.28472924,51.4,39.5,832.084324045912,1,13.5,NA,NA,4.61,8.89,4.12,8.89,1.54,0.41,0.341481481481481,0.518560179977503,NA,NA,2.67414864942653,NA,NA,NA,NA,0.369801526492971,0.319079681870194,3.47134518623352,5,0
"HTI","Haiti","LAC",1991,2006,2009,1200,0,0,"High",NA,1.88054472396281,0.902282899426189,NA,NA,NA,NA,NA,NA,NA,7.09090982207998,7.39295288582311,3.19018114054734,4.55597994179732,NA,0.143406660720756,-0.0518199955744869,NA,NA,NA,NA,NA,NA,3,1,NA,23.2928274606344,0.911229265150676,1624.49598864977,39.8074901808928,15.4199073669492,-0.0518199955744869,-1.15417567888896,1.07398998737335,0.50444686,95.2,49.1,117.027360201748,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122266712159588,0.138243522653714,4.86753463745117,6,0
"HND","Honduras","LAC",1991,2000,2005,900,0,0,"Moderate",NA,26.0469004465336,0.945833415198933,41.3,NA,NA,NA,NA,NA,NA,6.80350525760834,6.32994475182971,4.39163889518545,3.74950407593037,NA,0.292462579499727,1.40834364593131,NA,NA,NA,NA,NA,NA,2,0,NA,79.7726885332573,9.50027885018327,561.125591834347,89.5935124691766,33.9722602535864,1.40834364593131,-0.34755053371191,5.97607342054314,1.89382219,42.5,51.8,178.076930649866,1,11.65,NA,0,3.76,7.89,2.59,7.89,3.21,0.57,0.32274678111588,0.476552598225602,0,NA,2.53765721517353,NA,NA,NA,NA,0.15345493024672,0.662065100001367,4.35799026489258,2,0
"LBR","Liberia","SSA",1991,2007,2010,2739,0,0,"High",NA,-14.2252140499536,NA,NA,NA,NA,NA,NA,NA,NA,7.91571319938212,6.60011626310315,6.12733464724514,5.14107859012155,NA,NA,2.41666666666667,NA,NA,NA,NA,NA,NA,3,1,NA,457.213231735881,3.59340829671183,735.180658658157,21.8751479870534,12.7251770130085,2.41666666666667,-1.39718468983968,1.07398998737335,0.13900605,170.9,58.1,4180.20698197314,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1226305977827,0.220147053850432,6.18001651763916,0,0
"MDG","Madagascar","SSA",1991,2000,2004,836,0,0,"High",NA,-6.30635159237733,1.26259341083449,NA,NA,NA,NA,NA,NA,NA,6.72982407048948,6.19382583160069,4.84682107669276,4.48300255201388,NA,0.082433517607565,0.42035163814196,NA,NA,NA,NA,NA,NA,3,1,NA,126.334957703741,5.19535129846795,489.716098120013,35.7567980580415,8.59264760490192,0.42035163814196,-0.412372554341952,2.63821423826355,0.4063552,88.5,48,706.634623708031,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353092111433829,0.40154642303033,6.28420877456665,6,0
"MWI","Malawi","SSA",1991,2000,2006,1628,0,0,"High",NA,8.73023176233838,2.18775843777158,NA,NA,NA,NA,NA,NA,NA,7.39572160860205,5.92157188281942,3.96876858656067,4.86368088113959,NA,0.118807536301975,-0.695340872418766,NA,NA,NA,NA,NA,NA,3,1,NA,51.9193251321554,4.04408106557978,372.997561772469,45.6597819937269,12.6153153828849,-0.894977694716043,-2.02198739846547,2.55356001853943,0.31191349,129.5,46.1,227.418191086801,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961205157574556,0.0798217193313432,NA,5,0
"MLI","Mali","SSA",1991,2000,2003,539,0,0,"Moderate",NA,12.6572078867442,NA,NA,NA,NA,NA,NA,NA,NA,6.29156913955832,6.47906721569032,4.56964499044686,4.8056590467375,NA,0.0178441147798255,0.0336976297417202,NA,NA,NA,NA,NA,NA,2,0,NA,95.5098417746692,1.66535018018955,651.363081549537,36.1545833680932,1.80042722001858,0.0336976297417202,-0.930993432799976,1.85497999191284,0.4417356,122.2,58.5,528.341542770799,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329189593208546,0.303724649495754,7.98616504669189,6,0
"MRT","Mauritania","SSA",1991,2000,2002,1100,0,0,"High",NA,1.78808726312198,1.47060041695419,NA,NA,NA,NA,NA,NA,NA,7.00397413672268,7.25934551709949,4.67486278581088,4.28220629939167,NA,0.0547596130906773,0.10637858211175,NA,NA,NA,NA,NA,NA,3,1,NA,106.217854271731,4.71871527450367,1421.32599916128,55.8168511676471,5.62866666666699,0.10637858211175,-1.32786398132642,4.42207002639771,1.5349741,72.4,49.5,380.594218590739,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169921662696978,0.0941120179359936,5.63478946685791,6,0
"MOZ","Mozambique","SSA",1991,2000,2001,4300,0,0,"High",NA,4.92545125368862,NA,NA,NA,NA,NA,NA,NA,NA,8.36660283278374,5.42698642821221,4.833228313192,4.98086313576259,NA,NA,0.682976336294708,NA,NA,NA,NA,NA,NA,3,1,NA,124.615834028224,2.20476678354752,227.4627362365,49.4808133334293,11.256758706301,0.583679324556942,-2.15399380524953,1.74417996406555,0.31191349,145.6,53.4,503.693555675785,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.592069998433521,0.228405539954138,NA,7,0
"MMR","Myanmar","Asia",1991,2012,2015,2200,0,0,"High",NA,-0.650616908622624,6.63374530294276,NA,NA,NA,NA,NA,NA,NA,7.69666708152646,5.11625841496917,5.5923108778812,4.48863636973214,NA,0.279690511976051,10.4445603430115,NA,NA,NA,NA,NA,NA,3,1,NA,267.355039461299,4.16277531376093,166.71043994981,48.4828382973154,32.2720382866416,11.5012577282816,-0.613543416062991,2.6554799079895,0.60066199,89,30,1102.88526353088,1,5.26,7.91,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2.65,1.83418018511201,2.18717424148272,NA,NA,NA,0.0942092994120507,0.0519362905753769,3.54385352134705,5,7e+05
"NIC","Nicaragua","LAC",1991,2000,2004,4500,0,0,"High",NA,-0.189281493926757,1.69885006969372,NA,NA,NA,NA,NA,NA,NA,8.41205487329293,7.11461174928122,6.86836540188088,3.92197333628131,NA,NA,2.82105613029208,NA,NA,NA,NA,NA,NA,3,1,NA,960.375817653301,47.1087156977813,1229.80604541878,74.327973742158,14.1596470116325,2.82105613029208,-0.637036671241125,2.32152009010315,3.86888838,50.5,45.1,2584.15713304609,1,10.32,NA,NA,NA,NA,1.33,NA,1.14,1.37,NA,NA,NA,NA,2.42657107277504,NA,NA,NA,NA,0.599928043498624,0.748775714457369,5.09558916091919,2,0
"NER","Niger","SSA",1991,2000,2004,521,0,0,"High",NA,-0.43948910045782,NA,NA,NA,NA,NA,NA,NA,NA,6.25766758788264,6.10862353665416,3.85272103493346,4.97397130972466,NA,-0.0811736329982261,0.342091125281186,NA,NA,NA,NA,NA,NA,3,1,NA,46.121107125213,3.23879518105712,449.719266854731,30.336179238057,-7.79664179104467,0.342091125281186,-1.36040637890498,2.30833005905151,0.13900605,144.6,54.5,304.066683963639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473958548556977,0.354035874385687,5.99146461486816,6,0
"NPL","Nepal","Asia",1991,2004,2011,310,0,0,"Moderate",NA,6.3681503973968,5.6547910156423,NA,NA,NA,NA,NA,NA,NA,5.73979291217923,6.0825754545603,3.82576964909275,4.57057874121847,NA,0.144597648242899,0.0566113359342816,NA,NA,NA,NA,NA,NA,2,0,NA,44.8680891177896,1.60395041187823,438.15619419594,34.6750551287954,15.5574529276949,0.0566113359342816,-1.48621547222137,2.20725011825561,1.3562839,96.6,47.6,258.791739197724,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228329002570131,0.632121627257799,NA,0,0
"RWA","Rwanda","SSA",1991,2000,2005,810,0,0,"Moderate",NA,-2.5143796537652,NA,NA,NA,NA,NA,NA,NA,NA,6.69826805411541,5.86285969292621,3.77535046430603,4.51743127168008,NA,0.179293358215539,0.239589842694689,NA,NA,NA,NA,NA,NA,2,0,NA,42.6127903639698,1.22950813369223,351.728542825213,25.3719737830637,19.6371658148373,0.239589842694689,-1.48621547222137,2.10887002944946,0.13631769,91.6,41,335.904417435704,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58576300424943,0.191937820737437,5.63478946685791,8,0
"STP","São Tomé and Príncipe","SSA",1991,2000,2007,263,0,0,"High",NA,1.2010046399312,NA,NA,NA,NA,NA,NA,NA,NA,5.57594910314632,6.86479191322014,5.16622227466608,4.18357569595004,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,174.251533225386,1.97155184908691,957.946483063679,53.1141047180447,29.1488069236652,1.07914154751206,-0.930993432799976,3.69521999359131,1.23552883,65.6,38.9,656.14033842949,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.790738427798923,NA,NA,7,NA
"SEN","Senegal","SSA",1991,2000,2004,850,0,0,"High",NA,2.65996265739379,NA,77.3,NA,NA,NA,NA,NA,NA,6.74641212857337,6.89632238767523,3.94811559472041,4.28358656186063,NA,-0.0176911384588646,-0.0742937334381706,NA,NA,NA,NA,NA,NA,3,1,NA,50.837591708286,4.43636751797831,988.63221583773,42.1828996492748,-1.75355690199309,-0.104067678277249,-0.740011781454086,2.1186900138855,0.78221947,72.5,54,241.034125823354,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.688376236428487,0.565874723857313,5.10388278961182,6,545.6
"SLE","Sierra Leone","SSA",1991,2002,2006,994,0,0,"High",NA,2.35196132919053,0.526314793208439,NA,NA,NA,NA,NA,NA,NA,6.90274273715859,6.91152056330433,5.17984055722706,4.90675516360886,NA,NA,0.962133133036039,NA,NA,NA,NA,NA,NA,3,1,NA,176.654483011681,2.13780810241268,1003.77238191056,60.2440496086611,50.4931357486254,0.962133133036039,-1.00417173902194,3.32718992233276,0.31191349,135.2,55.5,586.462842917133,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127486620649762,0.182874752397953,6.18001651763916,5,0
"SLB","Solomon Islands","Asia/Pacific",1991,2010,2014,34,0,0,"High",NA,6.00000155634048,0.537760525019586,NA,NA,NA,NA,NA,NA,NA,3.55534806148941,7.52637763962745,4.09847142703444,3.32503602069659,NA,0.140197767180486,6.37834083813662,NA,NA,NA,NA,NA,NA,3,1,NA,59.2481235227081,6.13565699059195,1856.36887262922,168.200409411776,15.050130775937,6.37834083813662,0.0257515696187813,3.87719011306763,1.10086405,27.8,55.4,70.449440319329,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.765506916303906,0.837681727730446,NA,5,0
